,in,out,fee
27035,2023-03-22 11:29:00,2023-03-22 14:14:41,924
27036,2023-03-22 11:35:30,2023-03-22 11:46:24,77
27037,2023-03-22 11:38:16,2023-03-22 13:29:49,616
27038,2023-03-22 11:59:59,2023-03-22 12:12:11,77
27039,2023-03-22 12:01:17,2023-03-22 15:50:11,1232
27040,2023-03-22 12:01:21,2023-03-22 15:49:59,1232
27041,2023-03-22 12:03:19,2023-03-22 12:19:29,154
27042,2023-03-22 12:04:32,2023-03-22 12:25:35,154
27043,2023-03-22 12:10:41,2023-03-22 12:19:21,77
27044,2023-03-22 12:38:12,2023-03-22 13:46:11,385
27045,2023-03-22 12:38:36,2023-03-22 12:46:45,77
27046,2023-03-22 12:41:40,2023-03-22 12:53:50,77
27047,2023-03-22 12:41:51,2023-03-22 12:50:56,77
27048,2023-03-22 12:52:11,2023-03-22 13:00:46,77
27049,2023-03-22 12:57:23,2023-03-22 15:01:47,693
27050,2023-03-22 13:01:44,2023-03-22 13:12:29,77
27051,2023-03-22 13:06:02,2023-03-22 13:28:11,154
27052,2023-03-22 13:45:27,2023-03-22 13:59:10,77
27053,2023-03-22 13:59:28,2023-03-22 14:05:57,77
27054,2023-03-22 14:05:27,2023-03-22 14:17:20,77
27055,2023-03-22 14:07:32,2023-03-22 18:46:50,1463
27056,2023-03-22 14:08:40,2023-03-22 18:48:26,1463
27057,2023-03-22 14:11:31,2023-03-22 14:21:47,77
27058,2023-03-22 14:13:50,2023-03-22 14:27:41,77
27059,2023-03-22 14:23:29,2023-03-22 14:34:54,77
27060,2023-03-22 14:27:28,2023-03-22 14:36:36,77
27061,2023-03-22 14:31:07,2023-03-22 14:46:03,77
27062,2023-03-22 14:41:36,2023-03-22 14:52:08,77
27063,2023-03-22 15:01:10,2023-03-22 15:12:33,77
27064,2023-03-22 15:03:11,2023-03-22 15:29:11,154
27065,2023-03-22 15:14:59,2023-03-22 15:32:48,154
27066,2023-03-22 15:41:13,2023-03-22 16:29:31,308
27067,2023-03-22 15:51:54,2023-03-22 16:04:40,77
27068,2023-03-22 16:07:14,2023-03-22 16:26:27,154
27069,2023-03-22 16:10:01,2023-03-22 16:22:22,77
27070,2023-03-22 16:22:37,2023-03-22 16:29:01,77
27071,2023-03-22 16:30:03,2023-03-22 19:29:55,924
27072,2023-03-22 17:26:24,2023-03-22 17:40:33,77
27073,2023-03-22 17:33:30,2023-03-22 17:46:39,77
27074,2023-03-22 17:41:43,2023-03-22 17:50:31,77
27075,2023-03-22 18:01:54,2023-03-22 18:18:21,154
27076,2023-03-22 18:06:43,2023-03-22 18:17:27,77
27077,2023-03-22 18:07:02,2023-03-22 18:34:29,154
27078,2023-03-22 18:10:08,2023-03-22 18:30:11,154
27079,2023-03-22 18:22:45,2023-03-22 18:32:51,77
27080,2023-03-22 18:42:14,2023-03-22 18:52:09,77
27081,2023-03-22 19:07:48,2023-03-22 19:17:47,77
27082,2023-03-22 19:16:04,2023-03-22 21:15:00,616
27083,2023-03-22 19:23:51,2023-03-22 21:15:04,616
27084,2023-03-22 19:26:49,2023-03-22 19:36:44,77
27085,2023-03-22 19:35:17,2023-03-22 19:44:42,77
27086,2023-03-22 19:45:29,2023-03-22 19:54:20,77
27087,2023-03-22 20:13:51,2023-03-22 20:20:38,77
27088,2023-03-22 20:36:22,2023-03-22 20:45:37,77
27089,2023-03-22 21:04:49,2023-03-22 21:15:26,77
27090,2023-03-22 21:12:02,2023-03-22 21:18:05,77
27091,2023-03-22 21:13:05,2023-03-22 21:26:02,77
27092,2023-03-22 21:17:10,2023-03-22 21:47:15,231
27093,2023-03-22 21:26:11,2023-03-22 21:36:25,77
27094,2023-03-22 22:08:37,2023-03-22 22:17:35,77
27095,2023-03-22 22:10:21,2023-03-22 22:23:25,77
27096,2023-03-22 22:26:27,2023-03-22 22:36:01,77
27097,2023-03-22 22:49:57,2023-03-22 23:01:51,77
27098,2023-03-22 22:53:11,2023-03-22 23:00:04,77
27099,2023-03-22 23:10:14,2023-03-22 23:21:30,77
27100,2023-03-22 23:26:37,2023-03-22 23:35:29,77
27101,2023-03-22 23:28:02,2023-03-22 23:39:04,77
27102,2023-03-22 23:33:31,2023-03-22 23:44:10,77
27103,2023-03-22 23:45:33,2023-03-22 23:58:57,77
27104,2023-03-22 23:57:36,2023-03-23 00:18:40,154
27105,2023-03-23 00:43:42,2023-03-23 00:56:50,77
27106,2023-03-23 00:50:57,2023-03-23 00:55:44,77
27107,2023-03-23 05:29:52,2023-03-23 05:43:35,77
27108,2023-03-23 05:51:13,2023-03-23 05:57:09,77
27109,2023-03-23 06:46:55,2023-03-23 06:57:22,77
27110,2023-03-23 06:58:18,2023-03-23 07:03:09,77
27111,2023-03-23 07:02:13,2023-03-23 07:09:19,77
27112,2023-03-23 07:07:16,2023-03-23 07:17:20,77
27113,2023-03-23 07:28:04,2023-03-23 07:38:24,77
27114,2023-03-23 07:35:16,2023-03-23 07:40:21,77
27115,2023-03-23 07:37:50,2023-03-23 07:49:56,77
27116,2023-03-23 08:03:09,2023-03-23 08:11:08,77
27117,2023-03-23 08:14:55,2023-03-23 10:12:42,616
27118,2023-03-23 08:14:59,2023-03-23 08:23:19,77
27119,2023-03-23 08:30:36,2023-03-23 08:48:38,154
27120,2023-03-23 08:31:29,2023-03-23 08:39:17,77
27121,2023-03-23 08:35:20,2023-03-23 08:46:09,77
27122,2023-03-23 08:50:56,2023-03-23 09:09:01,154
27123,2023-03-23 09:26:19,2023-03-23 09:40:38,77
27124,2023-03-23 09:59:23,2023-03-23 10:07:59,77
27125,2023-03-23 10:03:46,2023-03-23 10:13:43,77
27126,2023-03-23 10:05:57,2023-03-23 10:43:24,231
27127,2023-03-23 11:09:04,2023-03-23 11:14:34,77
27128,2023-03-23 13:14:05,2023-03-23 13:26:06,77
27129,2023-03-23 16:23:10,2023-03-23 16:33:02,77
27130,2023-03-23 18:35:06,2023-03-23 20:38:01,693
27131,2023-03-23 18:46:37,2023-03-23 19:04:29,154
27132,2023-03-23 18:49:57,2023-03-23 18:59:27,77
27133,2023-03-23 19:15:52,2023-03-23 21:19:11,693
27134,2023-03-23 19:17:19,2023-03-23 19:23:47,77
27135,2023-03-23 20:49:18,2023-03-23 21:01:22,77
27136,2023-03-23 20:51:29,2023-03-23 21:01:59,77
27137,2023-03-23 21:21:33,2023-03-23 21:35:26,77
27138,2023-03-23 21:38:14,2023-03-23 21:45:05,77
27139,2023-03-23 21:57:18,2023-03-23 22:12:25,154
27140,2023-03-23 22:46:02,2023-03-23 22:57:36,77
27141,2023-03-23 22:48:27,2023-03-23 22:56:21,77
27142,2023-03-24 00:29:16,2023-03-24 00:46:36,154
27143,2023-03-24 02:31:23,2023-03-24 10:05:25,1500
27144,2023-03-24 05:58:10,2023-03-24 06:04:18,77
27145,2023-03-24 07:22:20,2023-03-24 07:32:20,77
27146,2023-03-24 07:30:35,2023-03-24 07:44:10,77
27147,2023-03-24 07:31:40,2023-03-24 07:38:51,77
27148,2023-03-24 08:15:17,2023-03-24 08:23:23,77
27149,2023-03-24 08:26:04,2023-03-24 08:41:34,154
27150,2023-03-24 08:36:42,2023-03-24 08:48:43,77
27151,2023-03-24 08:46:35,2023-03-24 08:57:53,77
27152,2023-03-24 08:55:20,2023-03-24 09:10:32,154
27153,2023-03-24 09:08:54,2023-03-24 09:17:47,77
27154,2023-03-24 09:25:39,2023-03-24 09:34:38,77
27155,2023-03-24 09:37:40,2023-03-24 10:54:34,462
27156,2023-03-24 09:39:33,2023-03-24 09:53:23,77
27157,2023-03-24 09:45:11,2023-03-24 09:55:54,77
27158,2023-03-24 10:01:59,2023-03-24 10:07:55,77
27159,2023-03-24 10:03:51,2023-03-24 10:32:01,154
27160,2023-03-24 10:19:11,2023-03-24 10:25:11,77
27161,2023-03-24 10:37:50,2023-03-24 11:02:13,154
27162,2023-03-24 10:40:30,2023-03-24 10:46:20,77
27163,2023-03-24 10:43:30,2023-03-24 10:51:15,77
27164,2023-03-24 10:47:21,2023-03-24 11:38:43,308
27165,2023-03-24 10:47:32,2023-03-24 11:02:29,77
27166,2023-03-24 10:48:23,2023-03-24 16:09:42,1500
27167,2023-03-24 10:48:35,2023-03-24 10:54:22,77
27168,2023-03-24 11:05:53,2023-03-24 14:19:34,1001
27169,2023-03-24 11:07:49,2023-03-24 11:17:17,77
27170,2023-03-24 11:10:05,2023-03-24 11:24:58,77
27171,2023-03-24 11:18:23,2023-03-24 11:26:11,77
27172,2023-03-24 11:21:49,2023-03-24 11:37:14,154
27173,2023-03-24 11:23:22,2023-03-24 11:28:21,77
27174,2023-03-24 11:35:11,2023-03-24 12:41:42,385
27175,2023-03-24 11:39:30,2023-03-24 11:45:55,77
27176,2023-03-24 11:54:36,2023-03-24 12:01:45,77
27177,2023-03-24 12:05:12,2023-03-24 12:15:56,77
27178,2023-03-24 12:41:06,2023-03-24 12:46:17,77
27179,2023-03-24 12:51:53,2023-03-24 13:04:16,77
27180,2023-03-24 12:52:01,2023-03-24 13:03:35,77
27181,2023-03-24 12:55:22,2023-03-24 13:06:10,77
27182,2023-03-24 13:05:21,2023-03-24 14:51:12,616
27183,2023-03-24 13:09:30,2023-03-24 13:20:51,77
27184,2023-03-24 13:21:59,2023-03-24 13:24:57,77
27185,2023-03-24 13:22:23,2023-03-24 14:13:04,308
27186,2023-03-24 13:38:20,2023-03-24 16:28:46,924
27187,2023-03-24 14:10:02,2023-03-24 15:46:14,539
27188,2023-03-24 14:39:26,2023-03-24 17:34:47,924
27189,2023-03-24 15:17:18,2023-03-24 15:25:27,77
27190,2023-03-24 15:22:40,2023-03-24 15:35:05,77
27191,2023-03-24 15:39:35,2023-03-24 15:49:52,77
27192,2023-03-24 15:44:57,2023-03-24 18:27:08,847
27193,2023-03-24 15:51:16,2023-03-24 16:11:07,154
27194,2023-03-24 16:09:45,2023-03-24 16:32:08,154
27195,2023-03-24 16:12:20,2023-03-24 16:20:20,77
27196,2023-03-24 16:27:19,2023-03-24 16:50:36,154
27197,2023-03-24 16:42:31,2023-03-24 16:53:52,77
27198,2023-03-24 17:20:03,2023-03-24 17:31:06,77
27199,2023-03-24 17:30:29,2023-03-24 17:39:19,77
27200,2023-03-24 17:30:36,2023-03-24 17:39:43,77
27201,2023-03-24 17:37:40,2023-03-24 17:49:08,77
27202,2023-03-24 17:39:41,2023-03-24 17:47:24,77
27203,2023-03-24 17:41:42,2023-03-24 18:00:06,154
27204,2023-03-24 18:01:20,2023-03-24 18:05:34,77
27205,2023-03-24 18:01:44,2023-03-24 18:10:40,77
27206,2023-03-24 18:05:53,2023-03-24 18:15:38,77
27207,2023-03-24 18:11:50,2023-03-24 18:21:08,77
27208,2023-03-24 18:41:20,2023-03-24 18:59:15,154
27209,2023-03-24 18:45:57,2023-03-24 18:58:18,77
27210,2023-03-24 18:50:28,2023-03-24 19:02:14,77
27211,2023-03-24 18:56:00,2023-03-24 19:03:11,77
27212,2023-03-24 18:56:26,2023-03-24 19:02:40,77
27213,2023-03-24 19:01:01,2023-03-24 19:10:21,77
27214,2023-03-24 19:01:23,2023-03-24 19:08:35,77
27215,2023-03-24 19:13:18,2023-03-24 19:23:50,77
27216,2023-03-24 19:13:29,2023-03-24 19:21:11,77
27217,2023-03-24 19:24:00,2023-03-24 19:37:17,77
27218,2023-03-24 19:34:53,2023-03-24 19:48:00,77
27219,2023-03-24 19:37:39,2023-03-24 19:47:11,77
27220,2023-03-24 19:41:30,2023-03-24 19:53:32,77
27221,2023-03-24 19:43:25,2023-03-24 19:56:13,77
27222,2023-03-24 21:09:49,2023-03-24 21:18:09,77
27223,2023-03-24 21:56:02,2023-03-24 22:06:20,77
27224,2023-03-24 22:52:17,2023-03-24 23:06:34,77
27225,2023-03-24 23:56:35,2023-03-25 00:07:16,77
27226,2023-03-25 00:04:26,2023-03-25 00:28:17,154
27227,2023-03-25 00:28:46,2023-03-25 00:36:38,77
27228,2023-03-25 00:29:13,2023-03-25 00:50:06,154
27229,2023-03-25 01:33:41,2023-03-25 01:40:10,77
27230,2023-03-25 07:37:52,2023-03-25 07:47:14,77
27231,2023-03-25 07:54:13,2023-03-25 08:08:48,77
27232,2023-03-25 09:48:59,2023-03-25 11:30:35,539
27233,2023-03-25 14:51:41,2023-03-25 16:14:38,462
27234,2023-03-25 15:37:42,2023-03-25 15:46:22,77
27235,2023-03-25 15:52:20,2023-03-25 16:14:46,154
27236,2023-03-25 16:26:01,2023-03-25 16:50:03,154
27237,2023-03-25 16:26:36,2023-03-25 16:50:12,154
27238,2023-03-25 17:03:23,2023-03-25 17:13:46,77
27239,2023-03-25 17:28:56,2023-03-25 17:47:30,154
27240,2023-03-25 17:53:31,2023-03-25 17:57:15,77
27241,2023-03-25 17:58:49,2023-03-25 18:11:40,77
27242,2023-03-25 18:05:12,2023-03-25 18:25:01,154
27243,2023-03-25 18:22:37,2023-03-25 18:29:27,77
27244,2023-03-25 18:23:26,2023-03-25 18:32:53,77
27245,2023-03-25 19:20:38,2023-03-25 22:18:44,924
27246,2023-03-25 20:13:00,2023-03-25 20:36:39,154
27247,2023-03-25 20:56:49,2023-03-25 21:20:02,154
27248,2023-03-25 21:14:41,2023-03-25 21:25:06,77
27249,2023-03-25 21:21:09,2023-03-25 22:42:48,462
27250,2023-03-25 21:21:13,2023-03-25 22:42:14,462
27251,2023-03-25 21:52:04,2023-03-25 22:01:24,77
27252,2023-03-25 22:13:32,2023-03-25 22:22:47,77
27253,2023-03-25 22:38:59,2023-03-25 22:47:52,77
27254,2023-03-25 23:28:21,2023-03-25 23:41:11,77
27255,2023-03-25 23:44:23,2023-03-25 23:59:13,77
27256,2023-03-25 23:54:45,2023-03-26 00:18:01,154
27257,2023-03-25 23:59:58,2023-03-26 00:17:47,154
27258,2023-03-26 00:13:16,2023-03-26 00:27:00,77
27259,2023-03-26 02:17:51,2023-03-26 02:31:26,77
27260,2023-03-26 05:37:24,2023-03-26 19:31:48,3000
27261,2023-03-26 05:47:26,2023-03-26 05:53:53,77
27262,2023-03-26 06:43:12,2023-03-26 06:55:45,77
27263,2023-03-26 07:08:48,2023-03-26 07:38:33,154
27264,2023-03-26 08:23:21,2023-03-26 08:33:47,77
27265,2023-03-26 08:37:54,2023-03-26 08:45:22,77
27266,2023-03-26 08:40:21,2023-03-26 08:46:44,77
27267,2023-03-26 10:51:37,2023-03-26 11:04:03,77
27268,2023-03-26 13:30:15,2023-03-26 15:10:52,539
27269,2023-03-26 16:59:10,2023-03-26 17:48:20,308
27270,2023-03-26 17:57:13,2023-03-26 18:06:37,77
27271,2023-03-26 18:04:14,2023-03-26 18:21:36,154
27272,2023-03-26 18:42:06,2023-03-26 18:55:11,77
27273,2023-03-26 19:22:33,2023-03-26 19:32:43,77
27274,2023-03-26 19:48:41,2023-03-26 19:55:39,77
27275,2023-03-26 20:43:40,2023-03-26 21:05:43,154
27276,2023-03-26 21:04:58,2023-03-26 21:14:10,77
27277,2023-03-26 21:11:17,2023-03-26 21:21:55,77
27278,2023-03-26 21:20:39,2023-03-26 21:31:30,77
27279,2023-03-26 21:45:39,2023-03-26 22:09:31,154
27280,2023-03-26 22:07:57,2023-03-26 23:18:13,385
27281,2023-03-26 22:27:26,2023-03-26 22:40:38,77
27282,2023-03-26 22:36:09,2023-03-26 22:47:59,77
27283,2023-03-26 23:07:34,2023-03-26 23:16:23,77
27284,2023-03-26 23:13:36,2023-03-26 23:34:26,154
27285,2023-03-27 02:47:23,2023-03-27 02:54:30,77
27286,2023-03-27 05:17:43,2023-03-27 05:27:59,77
27287,2023-03-27 05:19:58,2023-03-27 05:26:08,77
27288,2023-03-27 05:36:52,2023-03-27 05:51:06,77
27289,2023-03-27 06:44:21,2023-03-27 06:52:16,77
27290,2023-03-27 06:54:52,2023-03-27 07:00:32,77
27291,2023-03-27 06:55:06,2023-03-27 07:10:58,154
27292,2023-03-27 07:10:55,2023-03-27 07:16:35,77
27293,2023-03-27 07:37:20,2023-03-27 08:01:33,154
27294,2023-03-27 07:42:51,2023-03-27 07:51:12,77
27295,2023-03-27 07:50:08,2023-03-27 08:15:14,154
27296,2023-03-27 07:58:36,2023-03-27 08:16:06,154
27297,2023-03-27 08:01:00,2023-03-27 08:12:49,77
27298,2023-03-27 08:01:44,2023-03-27 08:09:21,77
27299,2023-03-27 08:02:22,2023-03-27 08:09:06,77
27300,2023-03-27 08:08:40,2023-03-27 10:50:52,847
27301,2023-03-27 08:27:40,2023-03-27 12:10:32,1155
27302,2023-03-27 08:41:11,2023-03-27 08:48:23,77
27303,2023-03-27 08:45:52,2023-03-27 08:54:52,77
27304,2023-03-27 08:54:32,2023-03-27 09:34:38,231
27305,2023-03-27 09:51:08,2023-03-27 10:14:05,154
27306,2023-03-27 09:51:56,2023-03-27 12:44:54,924
27307,2023-03-27 10:27:51,2023-03-27 10:35:01,77
27308,2023-03-27 10:33:23,2023-03-27 11:19:14,308
27309,2023-03-27 10:39:56,2023-03-27 10:58:17,154
27310,2023-03-27 10:41:10,2023-03-27 13:05:08,770
27311,2023-03-27 10:46:58,2023-03-27 10:57:58,77
27312,2023-03-27 10:51:44,2023-03-27 16:13:36,1500
27313,2023-03-27 10:56:54,2023-03-27 11:33:30,231
27314,2023-03-27 11:32:06,2023-03-27 11:36:47,77
27315,2023-03-27 11:52:38,2023-03-27 11:57:41,77
27316,2023-03-27 12:13:15,2023-03-27 12:19:34,77
27317,2023-03-27 12:15:26,2023-03-27 12:30:04,77
27318,2023-03-27 12:20:31,2023-03-27 12:42:07,154
27319,2023-03-27 12:23:27,2023-03-27 12:49:18,154
27320,2023-03-27 12:24:38,2023-03-27 12:51:32,154
27321,2023-03-27 12:34:21,2023-03-27 12:38:04,77
27322,2023-03-27 12:54:15,2023-03-27 13:10:03,154
27323,2023-03-27 12:54:47,2023-03-27 13:09:50,154
27324,2023-03-27 12:56:29,2023-03-27 13:18:13,154
27325,2023-03-27 13:04:30,2023-03-27 13:25:51,154
27326,2023-03-27 13:04:42,2023-03-27 14:08:43,385
27327,2023-03-27 13:11:31,2023-03-27 13:18:46,77
27328,2023-03-27 13:15:38,2023-03-27 13:17:01,77
27329,2023-03-27 13:15:54,2023-03-27 13:27:55,77
27330,2023-03-27 13:16:50,2023-03-27 13:24:08,77
27331,2023-03-27 13:17:07,2023-03-27 16:05:00,924
27332,2023-03-27 13:25:25,2023-03-27 13:38:04,77
27333,2023-03-27 13:59:04,2023-03-27 14:09:51,77
27334,2023-03-27 14:10:42,2023-03-27 14:18:58,77
27335,2023-03-27 14:10:47,2023-03-27 14:19:41,77
27336,2023-03-27 14:29:02,2023-03-27 14:57:27,154
27337,2023-03-27 14:33:53,2023-03-27 14:47:30,77
27338,2023-03-27 14:33:54,2023-03-27 16:09:04,539
27339,2023-03-27 14:33:55,2023-03-27 16:09:31,539
27340,2023-03-27 14:35:00,2023-03-27 16:02:37,462
27341,2023-03-27 15:07:15,2023-03-27 15:29:24,154
27342,2023-03-27 15:59:57,2023-03-27 16:34:44,231
27343,2023-03-27 16:08:08,2023-03-27 16:34:30,154
27344,2023-03-27 16:09:59,2023-03-27 16:20:38,77
27345,2023-03-27 16:11:24,2023-03-27 16:20:08,77
27346,2023-03-27 16:15:10,2023-03-27 16:41:33,154
27347,2023-03-27 16:28:02,2023-03-27 16:34:11,77
27348,2023-03-27 16:36:58,2023-03-27 16:47:23,77
27349,2023-03-27 17:37:41,2023-03-27 17:56:45,154
27350,2023-03-27 17:46:58,2023-03-27 17:58:37,77
27351,2023-03-27 17:52:48,2023-03-27 18:04:19,77
27352,2023-03-27 18:06:35,2023-03-27 18:55:30,77
27353,2023-03-27 18:13:33,2023-03-27 18:23:24,77
27354,2023-03-27 18:27:47,2023-03-27 18:36:20,77
27355,2023-03-27 19:15:16,2023-03-27 19:43:40,154
27356,2023-03-27 19:16:40,2023-03-27 19:22:17,77
27357,2023-03-27 19:18:01,2023-03-27 19:41:25,154
27358,2023-03-27 19:32:34,2023-03-27 19:44:30,77
27359,2023-03-27 19:49:51,2023-03-27 20:17:00,154
27360,2023-03-27 20:18:06,2023-03-27 20:31:56,77
27361,2023-03-27 20:18:25,2023-03-27 20:24:30,77
27362,2023-03-27 20:25:20,2023-03-27 20:32:34,77
27363,2023-03-27 20:47:01,2023-03-27 20:55:47,77
27364,2023-03-27 21:16:58,2023-03-27 21:30:42,77
27365,2023-03-27 21:24:37,2023-03-27 21:37:48,77
27366,2023-03-27 21:32:12,2023-03-27 21:56:29,154
27367,2023-03-27 21:44:00,2023-03-27 22:27:41,231
27368,2023-03-27 22:02:02,2023-03-27 22:19:34,154
27369,2023-03-27 22:06:12,2023-03-27 22:15:30,77
27370,2023-03-27 22:56:39,2023-03-27 23:16:00,154
27371,2023-03-27 23:21:55,2023-03-27 23:29:55,77
27372,2023-03-28 00:00:39,2023-03-28 00:15:08,77
27373,2023-03-28 04:37:27,2023-03-28 04:41:14,77
27374,2023-03-28 05:43:20,2023-03-28 05:49:55,77
27375,2023-03-28 05:44:16,2023-03-28 05:58:27,77
27376,2023-03-28 07:11:21,2023-03-28 07:23:10,77
27377,2023-03-28 07:35:31,2023-03-28 07:50:35,154
27378,2023-03-28 08:37:50,2023-03-28 08:47:22,77
27379,2023-03-28 08:58:44,2023-03-28 09:07:11,77
27380,2023-03-28 09:03:07,2023-03-28 09:24:18,154
27381,2023-03-28 09:50:08,2023-03-28 10:26:52,231
27382,2023-03-28 11:06:40,2023-03-28 11:12:14,77
27383,2023-03-28 12:38:09,2023-03-28 16:19:06,1155
27384,2023-03-28 12:40:59,2023-03-28 12:51:37,77
27385,2023-03-28 12:48:15,2023-03-28 12:58:06,77
27386,2023-03-28 13:02:03,2023-03-28 13:21:30,154
27387,2023-03-28 13:20:20,2023-03-28 13:29:08,77
27388,2023-03-28 13:30:10,2023-03-28 13:37:27,77
27389,2023-03-28 14:15:45,2023-03-28 14:43:47,154
27390,2023-03-28 14:49:57,2023-03-28 15:18:46,154
27391,2023-03-28 15:36:52,2023-03-28 15:58:25,154
27392,2023-03-28 15:55:45,2023-03-28 16:23:49,154
27393,2023-03-28 16:14:00,2023-03-28 17:31:11,462
27394,2023-03-28 16:23:21,2023-03-28 16:31:39,77
27395,2023-03-28 16:32:40,2023-03-28 16:37:05,77
27396,2023-03-28 16:37:12,2023-03-28 16:51:17,77
27397,2023-03-28 17:02:14,2023-03-28 17:17:55,154
27398,2023-03-28 17:07:03,2023-03-28 17:15:35,77
27399,2023-03-28 17:26:55,2023-03-28 18:09:50,231
27400,2023-03-28 17:46:04,2023-03-28 17:51:46,77
27401,2023-03-28 18:01:12,2023-03-28 18:09:06,77
27402,2023-03-28 18:08:06,2023-03-28 18:48:50,231
27403,2023-03-28 18:14:29,2023-03-28 18:29:27,77
27404,2023-03-28 18:17:28,2023-03-28 18:26:53,77
27405,2023-03-28 18:21:33,2023-03-28 18:39:24,154
27406,2023-03-28 18:42:42,2023-03-28 20:45:01,693
27407,2023-03-28 18:50:54,2023-03-28 19:08:56,154
27408,2023-03-28 18:56:11,2023-03-28 19:09:46,77
27409,2023-03-28 19:10:54,2023-03-28 19:20:52,77
27410,2023-03-28 20:20:47,2023-03-28 20:27:02,77
27411,2023-03-28 20:25:28,2023-03-28 20:45:00,154
27412,2023-03-28 20:43:08,2023-03-28 20:56:54,77
27413,2023-03-28 20:51:55,2023-03-28 21:01:03,77
27414,2023-03-28 21:09:39,2023-03-28 21:30:01,154
27415,2023-03-28 21:36:23,2023-03-28 21:51:18,77
27416,2023-03-28 22:01:38,2023-03-28 22:12:34,77
27417,2023-03-28 22:09:30,2023-03-28 22:18:05,77
27418,2023-03-28 22:14:45,2023-03-28 22:38:12,154
27419,2023-03-28 22:23:23,2023-03-28 22:36:24,77
27420,2023-03-28 22:39:52,2023-03-28 22:58:26,154
27421,2023-03-28 23:10:36,2023-03-28 23:20:13,77
27422,2023-03-28 23:23:56,2023-03-28 23:48:12,154
27423,2023-03-29 00:00:50,2023-03-29 00:14:25,77
27424,2023-03-29 00:31:47,2023-03-29 00:39:21,77
27425,2023-03-29 02:31:39,2023-03-29 02:48:57,154
27426,2023-03-29 07:04:56,2023-03-29 09:17:55,693
27427,2023-03-29 07:58:38,2023-03-29 08:07:30,77
27428,2023-03-29 08:16:53,2023-03-29 08:30:53,77
27429,2023-03-29 08:35:05,2023-03-29 08:46:47,77
27430,2023-03-29 09:04:40,2023-03-29 09:18:28,77
27431,2023-03-29 09:49:40,2023-03-29 10:41:28,308
27432,2023-03-29 10:01:54,2023-03-29 10:06:02,77
27433,2023-03-29 10:40:26,2023-03-29 10:53:58,77
27434,2023-03-29 10:51:15,2023-03-29 10:55:22,77
27435,2023-03-29 10:53:01,2023-03-29 11:05:04,77
27436,2023-03-29 11:05:55,2023-03-29 13:48:51,847
27437,2023-03-29 11:20:12,2023-03-29 12:49:58,462
27438,2023-03-29 11:44:40,2023-03-29 12:03:03,154
27439,2023-03-29 12:10:43,2023-03-29 12:49:58,231
27440,2023-03-29 12:15:52,2023-03-29 12:52:36,231
27441,2023-03-29 12:18:47,2023-03-29 12:27:20,77
27442,2023-03-29 12:43:18,2023-03-29 14:32:11,616
27443,2023-03-29 12:49:06,2023-03-29 15:18:51,770
27444,2023-03-29 12:52:34,2023-03-29 13:31:32,231
27445,2023-03-29 12:55:28,2023-03-29 13:38:06,231
27446,2023-03-29 12:56:25,2023-03-29 13:08:17,77
27447,2023-03-29 13:14:59,2023-03-29 13:30:31,154
27448,2023-03-29 13:30:41,2023-03-29 13:57:51,154
27449,2023-03-29 13:36:47,2023-03-29 13:46:23,77
27450,2023-03-29 13:42:15,2023-03-29 14:03:49,154
27451,2023-03-29 14:14:36,2023-03-29 14:28:36,77
27452,2023-03-29 15:21:58,2023-03-29 15:34:31,77
27453,2023-03-29 15:40:15,2023-03-29 16:32:35,308
27454,2023-03-29 15:40:49,2023-03-29 16:32:06,308
27455,2023-03-29 15:41:25,2023-03-29 15:52:42,77
27456,2023-03-29 15:49:15,2023-03-29 15:56:16,77
27457,2023-03-29 15:53:55,2023-03-29 16:03:10,77
27458,2023-03-29 15:56:41,2023-03-29 16:11:53,154
27459,2023-03-29 15:59:32,2023-03-29 16:09:25,77
27460,2023-03-29 16:12:32,2023-03-29 16:24:05,77
27461,2023-03-29 16:21:29,2023-03-29 16:42:23,154
27462,2023-03-29 16:51:15,2023-03-29 17:02:08,77
27463,2023-03-29 17:03:31,2023-03-29 17:13:54,77
27464,2023-03-29 17:06:01,2023-03-29 17:24:50,154
27465,2023-03-29 17:30:40,2023-03-29 17:50:04,154
27466,2023-03-29 17:33:51,2023-03-29 17:42:15,77
27467,2023-03-29 17:50:14,2023-03-29 18:03:40,77
27468,2023-03-29 17:52:06,2023-03-29 18:04:56,77
27469,2023-03-29 18:08:30,2023-03-29 18:42:19,231
27470,2023-03-29 18:11:26,2023-03-29 18:29:19,154
27471,2023-03-29 18:16:56,2023-03-29 18:25:20,77
27472,2023-03-29 18:18:02,2023-03-29 18:29:00,77
27473,2023-03-29 18:21:06,2023-03-29 18:31:31,77
27474,2023-03-29 18:44:22,2023-03-29 18:49:00,77
27475,2023-03-29 18:57:06,2023-03-29 19:16:49,154
27476,2023-03-29 19:18:23,2023-03-29 19:25:05,77
27477,2023-03-29 19:23:40,2023-03-29 19:48:17,154
27478,2023-03-29 19:24:03,2023-03-29 19:34:24,77
27479,2023-03-29 19:27:38,2023-03-29 22:30:00,1001
27480,2023-03-29 19:34:18,2023-03-29 19:43:14,77
27481,2023-03-29 19:34:20,2023-03-29 19:43:51,77
27482,2023-03-29 19:46:02,2023-03-29 19:50:08,77
27483,2023-03-29 19:47:23,2023-03-29 19:54:21,77
27484,2023-03-29 19:52:03,2023-03-29 22:30:15,847
