,in,out,fee
19024,2022-03-01 19:30:07,2022-03-01 20:57:54,462
19025,2022-03-01 21:26:25,2022-03-01 21:33:44,77
19026,2022-03-01 21:28:02,2022-03-01 21:37:31,77
19027,2022-03-01 22:13:26,2022-03-01 22:26:25,77
19028,2022-03-01 23:12:05,2022-03-01 23:20:45,77
19029,2022-03-02 00:22:18,2022-03-02 00:29:20,77
19030,2022-03-02 07:56:33,2022-03-02 08:03:56,77
19031,2022-03-02 08:08:59,2022-03-02 08:16:15,77
19032,2022-03-02 08:14:24,2022-03-02 08:23:57,77
19033,2022-03-02 08:30:58,2022-03-02 08:43:48,77
19034,2022-03-02 08:50:20,2022-03-02 09:02:29,77
19035,2022-03-02 09:31:27,2022-03-02 09:43:29,77
19036,2022-03-02 09:41:49,2022-03-02 09:50:17,77
19037,2022-03-02 09:55:25,2022-03-02 10:19:09,154
19038,2022-03-02 09:56:14,2022-03-02 10:18:58,154
19039,2022-03-02 10:08:25,2022-03-02 10:17:55,77
19040,2022-03-02 11:07:15,2022-03-02 13:12:09,693
19041,2022-03-02 11:50:46,2022-03-02 12:01:35,77
19042,2022-03-02 12:44:07,2022-03-02 12:57:51,77
19043,2022-03-02 12:53:26,2022-03-02 13:11:27,154
19044,2022-03-02 13:03:48,2022-03-02 13:13:31,77
19045,2022-03-02 13:04:50,2022-03-02 13:28:34,154
19046,2022-03-02 13:45:34,2022-03-02 14:03:20,154
19047,2022-03-02 13:52:59,2022-03-02 13:57:39,77
19048,2022-03-02 13:56:33,2022-03-02 15:56:01,616
19049,2022-03-02 14:16:00,2022-03-02 14:22:15,77
19050,2022-03-02 14:20:20,2022-03-02 14:25:05,77
19051,2022-03-02 14:33:36,2022-03-02 14:38:22,77
19052,2022-03-02 14:36:45,2022-03-02 16:29:55,616
19053,2022-03-02 16:51:16,2022-03-02 17:01:54,77
19054,2022-03-02 17:31:29,2022-03-02 17:44:31,77
19055,2022-03-02 18:05:26,2022-03-02 19:07:17,385
19056,2022-03-02 18:19:42,2022-03-02 18:45:42,154
19057,2022-03-02 18:32:06,2022-03-02 18:45:31,77
19058,2022-03-02 19:09:24,2022-03-02 19:25:57,154
19059,2022-03-02 19:54:15,2022-03-02 20:49:10,308
19060,2022-03-02 20:20:26,2022-03-02 20:33:11,77
19061,2022-03-02 21:14:00,2022-03-02 21:20:49,77
19062,2022-03-02 22:40:08,2022-03-02 22:52:32,77
19063,2022-03-03 00:44:01,2022-03-03 00:52:16,77
19064,2022-03-03 06:19:44,2022-03-03 06:28:17,77
19065,2022-03-03 08:10:47,2022-03-03 08:25:37,77
19066,2022-03-03 09:04:40,2022-03-03 10:13:33,385
19067,2022-03-03 09:23:57,2022-03-03 09:52:33,154
19068,2022-03-03 09:39:44,2022-03-03 09:48:50,77
19069,2022-03-03 10:39:18,2022-03-03 10:49:59,77
19070,2022-03-03 11:16:42,2022-03-03 11:33:32,154
19071,2022-03-03 11:25:33,2022-03-03 11:51:31,154
19072,2022-03-03 11:47:58,2022-03-03 15:37:44,1232
19073,2022-03-03 11:56:11,2022-03-03 12:31:00,231
19074,2022-03-03 13:05:54,2022-03-03 13:22:42,154
19075,2022-03-03 13:09:35,2022-03-03 13:17:11,77
19076,2022-03-03 13:23:15,2022-03-03 14:52:50,462
19077,2022-03-03 13:52:46,2022-03-03 15:23:24,539
19078,2022-03-03 14:36:35,2022-03-03 14:55:42,154
19079,2022-03-03 14:55:40,2022-03-03 15:10:55,154
19080,2022-03-03 15:08:34,2022-03-03 15:26:15,154
19081,2022-03-03 15:09:45,2022-03-03 16:00:12,308
19082,2022-03-03 15:38:54,2022-03-03 16:05:05,154
19083,2022-03-03 15:49:16,2022-03-03 15:59:59,77
19084,2022-03-03 16:08:08,2022-03-03 16:56:48,308
19085,2022-03-03 16:33:12,2022-03-03 16:48:07,77
19086,2022-03-03 16:33:34,2022-03-03 16:50:13,154
19087,2022-03-03 17:32:07,2022-03-03 18:04:59,231
19088,2022-03-03 17:38:46,2022-03-03 18:04:57,154
19089,2022-03-03 18:43:55,2022-03-03 19:03:07,154
19090,2022-03-03 21:06:19,2022-03-03 21:19:04,77
19091,2022-03-03 21:23:24,2022-03-03 21:35:08,77
19092,2022-03-03 22:54:47,2022-03-03 23:03:41,77
19093,2022-03-03 23:43:34,2022-03-03 23:53:03,77
19094,2022-03-04 06:59:39,2022-03-04 07:01:30,77
19095,2022-03-04 07:02:18,2022-03-04 07:16:11,77
19096,2022-03-04 07:18:06,2022-03-04 07:29:23,77
19097,2022-03-04 09:17:27,2022-03-04 09:26:57,77
19098,2022-03-04 09:27:35,2022-03-04 15:40:38,1500
19099,2022-03-04 10:21:04,2022-03-04 15:13:19,1500
19100,2022-03-04 10:38:52,2022-03-04 10:45:23,77
19101,2022-03-04 12:21:05,2022-03-04 13:33:26,385
19102,2022-03-04 12:27:50,2022-03-04 12:35:44,77
19103,2022-03-04 13:15:06,2022-03-04 13:28:39,77
19104,2022-03-04 13:48:51,2022-03-04 14:11:34,154
19105,2022-03-04 13:57:37,2022-03-04 15:19:23,462
19106,2022-03-04 15:18:11,2022-03-04 15:33:40,154
19107,2022-03-04 15:34:21,2022-03-04 15:47:47,77
19108,2022-03-04 15:38:02,2022-03-04 17:12:17,539
19109,2022-03-04 16:10:25,2022-03-04 16:26:45,154
19110,2022-03-04 16:53:21,2022-03-04 17:46:50,308
19111,2022-03-04 17:15:08,2022-03-04 17:51:24,231
19112,2022-03-04 18:14:34,2022-03-04 18:47:26,231
19113,2022-03-04 19:26:23,2022-03-04 19:45:44,154
19114,2022-03-04 19:27:20,2022-03-04 19:52:17,154
19115,2022-03-04 19:42:57,2022-03-04 19:55:12,77
19116,2022-03-04 20:45:50,2022-03-04 20:53:43,77
19117,2022-03-04 21:49:24,2022-03-04 22:34:55,308
19118,2022-03-04 22:14:47,2022-03-04 22:26:05,77
19119,2022-03-04 23:25:21,2022-03-04 23:46:21,154
19120,2022-03-05 09:37:13,2022-03-05 13:33:58,1232
19121,2022-03-05 09:43:03,2022-03-05 10:18:09,231
19122,2022-03-05 10:26:47,2022-03-05 12:13:13,616
19123,2022-03-05 10:26:57,2022-03-05 12:12:57,616
19124,2022-03-05 10:53:56,2022-03-05 11:03:19,77
19125,2022-03-05 10:55:14,2022-03-05 11:07:17,77
19126,2022-03-05 11:03:35,2022-03-05 12:20:52,462
19127,2022-03-05 11:24:22,2022-03-05 12:52:38,462
19128,2022-03-05 11:31:16,2022-03-05 11:43:35,77
19129,2022-03-05 12:19:48,2022-03-05 13:24:27,385
19130,2022-03-05 12:33:12,2022-03-05 12:43:46,77
19131,2022-03-05 12:33:17,2022-03-05 12:43:51,77
19132,2022-03-05 13:02:39,2022-03-05 13:20:03,154
19133,2022-03-05 13:05:26,2022-03-05 14:26:29,462
19134,2022-03-05 13:06:26,2022-03-05 14:26:34,462
19135,2022-03-05 13:08:11,2022-03-05 13:26:36,154
19136,2022-03-05 13:41:14,2022-03-05 13:51:56,77
19137,2022-03-05 13:53:19,2022-03-05 14:05:22,77
19138,2022-03-05 13:53:41,2022-03-05 14:25:13,231
19139,2022-03-05 14:12:05,2022-03-05 14:25:44,77
19140,2022-03-05 14:21:59,2022-03-05 14:32:21,77
19141,2022-03-05 14:48:01,2022-03-05 15:40:16,308
19142,2022-03-05 15:08:13,2022-03-05 15:21:44,77
19143,2022-03-05 15:17:22,2022-03-05 15:30:53,77
19144,2022-03-05 15:55:29,2022-03-05 16:08:59,77
19145,2022-03-05 15:55:52,2022-03-05 16:09:07,77
19146,2022-03-05 16:01:03,2022-03-05 16:08:29,77
19147,2022-03-05 16:03:59,2022-03-05 16:14:22,77
19148,2022-03-05 16:25:15,2022-03-05 16:55:17,231
19149,2022-03-05 16:43:03,2022-03-05 16:51:51,77
19150,2022-03-05 16:43:28,2022-03-05 17:02:03,154
19151,2022-03-05 16:55:25,2022-03-05 17:05:06,77
19152,2022-03-05 18:12:38,2022-03-05 18:27:50,154
19153,2022-03-05 18:52:34,2022-03-05 19:05:16,77
19154,2022-03-05 19:27:39,2022-03-05 19:36:26,77
19155,2022-03-05 22:52:48,2022-03-05 23:12:32,154
19156,2022-03-06 00:49:34,2022-03-06 01:02:31,77
19157,2022-03-06 07:20:19,2022-03-06 08:03:31,231
19158,2022-03-06 08:11:59,2022-03-06 08:18:03,77
19159,2022-03-06 08:19:21,2022-03-06 12:24:58,1309
19160,2022-03-06 08:42:21,2022-03-06 14:55:27,1500
19161,2022-03-06 10:47:07,2022-03-06 18:24:38,1500
19162,2022-03-06 10:54:47,2022-03-06 11:33:56,231
19163,2022-03-06 11:17:52,2022-03-06 12:53:21,539
19164,2022-03-06 11:36:54,2022-03-06 11:41:48,77
19165,2022-03-06 11:58:19,2022-03-06 13:53:30,616
19166,2022-03-06 12:18:19,2022-03-06 13:02:49,231
19167,2022-03-06 12:53:21,2022-03-06 16:58:58,1309
19168,2022-03-06 14:09:55,2022-03-06 14:43:51,231
19169,2022-03-06 15:40:04,2022-03-06 15:47:57,77
19170,2022-03-06 16:12:26,2022-03-06 16:25:42,77
19171,2022-03-06 16:18:46,2022-03-06 16:57:46,231
19172,2022-03-06 16:25:07,2022-03-06 16:48:56,154
19173,2022-03-06 16:28:24,2022-03-06 16:48:18,154
19174,2022-03-06 17:11:35,2022-03-06 17:25:45,77
19175,2022-03-06 18:39:57,2022-03-06 19:00:00,154
19176,2022-03-06 18:48:41,2022-03-06 18:57:41,77
19177,2022-03-06 19:15:40,2022-03-06 19:23:03,77
19178,2022-03-06 21:55:27,2022-03-06 22:04:40,77
19179,2022-03-07 08:10:33,2022-03-07 08:17:47,77
19180,2022-03-07 08:50:46,2022-03-07 09:02:50,77
19181,2022-03-07 08:53:57,2022-03-07 09:05:44,77
19182,2022-03-07 09:29:53,2022-03-07 09:40:56,77
19183,2022-03-07 09:54:27,2022-03-07 10:05:39,77
19184,2022-03-07 11:38:53,2022-03-07 12:09:29,231
19185,2022-03-07 12:43:24,2022-03-07 13:56:02,385
19186,2022-03-07 13:07:39,2022-03-07 13:18:15,77
19187,2022-03-07 13:10:31,2022-03-07 13:37:02,154
19188,2022-03-07 13:11:31,2022-03-07 13:23:37,77
19189,2022-03-07 13:13:44,2022-03-07 13:38:03,154
19190,2022-03-07 13:26:24,2022-03-07 14:02:43,231
19191,2022-03-07 14:02:16,2022-03-07 18:33:26,1463
19192,2022-03-07 14:23:11,2022-03-07 14:58:39,231
19193,2022-03-07 14:28:11,2022-03-07 14:52:13,154
19194,2022-03-07 16:24:25,2022-03-07 16:32:01,77
19195,2022-03-07 16:48:24,2022-03-07 16:56:24,77
19196,2022-03-07 17:45:48,2022-03-07 17:55:44,77
19197,2022-03-07 17:54:21,2022-03-07 19:48:36,616
19198,2022-03-07 18:53:17,2022-03-07 19:41:55,308
19199,2022-03-07 21:04:22,2022-03-07 21:17:24,77
19200,2022-03-07 22:34:24,2022-03-07 22:43:49,77
19201,2022-03-07 22:38:05,2022-03-07 22:45:20,77
19202,2022-03-07 23:43:16,2022-03-07 23:57:05,77
19203,2022-03-07 23:45:58,2022-03-07 23:57:39,77
19204,2022-03-08 00:24:29,2022-03-08 00:31:36,77
19205,2022-03-08 08:56:22,2022-03-08 09:09:30,77
19206,2022-03-08 12:29:59,2022-03-08 12:38:24,77
19207,2022-03-08 14:38:18,2022-03-08 14:55:52,154
19208,2022-03-08 14:40:47,2022-03-08 15:00:33,154
19209,2022-03-08 14:49:33,2022-03-08 14:56:54,77
19210,2022-03-08 18:12:54,2022-03-08 18:23:10,77
19211,2022-03-08 18:30:16,2022-03-08 18:53:46,154
19212,2022-03-08 19:06:59,2022-03-08 19:17:04,77
19213,2022-03-08 19:51:45,2022-03-08 20:03:24,77
19214,2022-03-08 20:02:44,2022-03-08 20:10:20,77
19215,2022-03-08 20:19:14,2022-03-08 20:40:10,154
19216,2022-03-08 20:25:26,2022-03-08 20:35:09,77
19217,2022-03-08 21:05:30,2022-03-08 21:15:08,77
19218,2022-03-08 21:15:02,2022-03-08 21:26:01,77
19219,2022-03-08 21:51:20,2022-03-08 22:04:55,77
19220,2022-03-08 23:53:13,2022-03-08 23:57:08,77
19221,2022-03-09 07:31:52,2022-03-09 08:07:31,231
19222,2022-03-09 08:02:24,2022-03-09 08:07:38,77
19223,2022-03-09 08:40:58,2022-03-09 08:47:24,77
19224,2022-03-09 09:53:51,2022-03-09 10:03:27,77
19225,2022-03-09 10:13:12,2022-03-09 10:26:19,77
19226,2022-03-09 10:47:09,2022-03-09 11:14:10,154
19227,2022-03-09 11:00:26,2022-03-09 14:27:41,1078
19228,2022-03-09 11:07:57,2022-03-09 11:23:41,154
19229,2022-03-09 11:15:42,2022-03-09 11:44:03,154
19230,2022-03-09 11:20:32,2022-03-09 11:31:36,77
19231,2022-03-09 13:49:30,2022-03-09 14:16:59,154
19232,2022-03-09 14:37:39,2022-03-09 21:03:52,1500
19233,2022-03-09 14:37:40,2022-03-09 21:03:54,1500
19234,2022-03-09 16:08:35,2022-03-09 17:24:14,462
19235,2022-03-09 16:16:39,2022-03-09 16:42:37,154
19236,2022-03-09 17:21:06,2022-03-09 17:31:35,77
19237,2022-03-09 17:57:51,2022-03-09 18:34:56,231
19238,2022-03-09 17:57:54,2022-03-09 18:35:21,231
19239,2022-03-09 18:27:43,2022-03-09 18:37:52,77
19240,2022-03-09 18:29:03,2022-03-09 18:58:21,154
19241,2022-03-09 18:54:27,2022-03-09 19:13:41,154
19242,2022-03-09 19:36:18,2022-03-09 19:44:51,77
19243,2022-03-09 20:13:03,2022-03-09 20:23:07,77
19244,2022-03-09 21:24:11,2022-03-09 21:31:36,77
19245,2022-03-09 21:54:26,2022-03-09 22:00:30,77
19246,2022-03-09 21:58:39,2022-03-09 22:12:58,77
19247,2022-03-09 23:17:05,2022-03-09 23:27:06,77
19248,2022-03-10 00:22:03,2022-03-10 00:29:18,77
19249,2022-03-10 07:58:41,2022-03-10 08:06:15,77
19250,2022-03-10 08:31:52,2022-03-10 08:34:48,77
19251,2022-03-10 08:40:53,2022-03-10 08:47:10,77
19252,2022-03-10 09:30:59,2022-03-10 09:41:53,77
19253,2022-03-10 09:34:41,2022-03-10 09:44:09,77
19254,2022-03-10 09:44:33,2022-03-10 12:22:47,847
19255,2022-03-10 10:42:58,2022-03-10 11:00:50,154
19256,2022-03-10 11:49:48,2022-03-10 12:07:33,154
19257,2022-03-10 11:56:43,2022-03-10 12:24:02,154
19258,2022-03-10 12:02:07,2022-03-10 12:10:09,77
19259,2022-03-10 12:14:51,2022-03-10 13:17:02,385
19260,2022-03-10 12:23:30,2022-03-10 13:24:41,385
19261,2022-03-10 12:37:57,2022-03-10 12:46:43,77
19262,2022-03-10 12:41:57,2022-03-10 12:56:08,77
19263,2022-03-10 13:03:41,2022-03-10 14:07:13,385
19264,2022-03-10 13:11:33,2022-03-10 13:23:24,77
19265,2022-03-10 13:17:46,2022-03-10 13:28:35,77
19266,2022-03-10 13:33:46,2022-03-10 13:43:08,77
19267,2022-03-10 13:39:55,2022-03-10 13:50:36,77
19268,2022-03-10 13:53:57,2022-03-10 14:02:44,77
19269,2022-03-10 14:05:29,2022-03-10 15:11:45,385
19270,2022-03-10 14:05:58,2022-03-10 14:42:53,231
19271,2022-03-10 14:22:51,2022-03-10 14:33:56,77
19272,2022-03-10 14:25:14,2022-03-10 14:34:46,77
19273,2022-03-10 14:50:50,2022-03-10 17:28:41,847
19274,2022-03-10 14:51:19,2022-03-10 15:14:30,154
19275,2022-03-10 16:14:28,2022-03-10 17:10:58,308
19276,2022-03-10 16:35:29,2022-03-10 16:43:39,77
19277,2022-03-10 17:34:42,2022-03-10 17:50:58,154
19278,2022-03-10 17:44:15,2022-03-10 17:59:53,154
19279,2022-03-10 18:07:19,2022-03-10 18:37:19,154
19280,2022-03-10 18:07:55,2022-03-10 21:07:50,924
19281,2022-03-10 20:58:07,2022-03-10 21:06:06,77
19282,2022-03-10 21:35:14,2022-03-10 21:56:18,154
19283,2022-03-10 21:54:56,2022-03-10 22:04:27,77
19284,2022-03-10 22:41:51,2022-03-10 22:50:38,77
19285,2022-03-11 00:11:00,2022-03-11 00:17:55,77
19286,2022-03-11 06:13:14,2022-03-11 06:21:44,77
19287,2022-03-11 11:34:04,2022-03-11 11:57:28,154
19288,2022-03-11 11:40:56,2022-03-11 11:53:04,77
19289,2022-03-11 11:56:27,2022-03-11 12:13:48,154
19290,2022-03-11 12:16:06,2022-03-11 12:30:48,77
19291,2022-03-11 12:33:01,2022-03-11 12:39:46,77
19292,2022-03-11 13:10:56,2022-03-11 13:23:38,77
19293,2022-03-11 13:22:00,2022-03-11 15:32:03,693
19294,2022-03-11 13:44:31,2022-03-11 15:49:12,693
19295,2022-03-11 14:15:44,2022-03-11 14:24:47,77
19296,2022-03-11 14:22:07,2022-03-11 15:36:30,385
19297,2022-03-11 14:57:57,2022-03-11 15:11:47,77
19298,2022-03-11 15:47:58,2022-03-11 16:01:07,77
19299,2022-03-11 17:22:23,2022-03-11 17:31:54,77
19300,2022-03-11 18:43:02,2022-03-11 18:56:34,77
19301,2022-03-11 21:02:11,2022-03-11 21:12:31,77
19302,2022-03-11 21:15:00,2022-03-11 21:25:11,77
19303,2022-03-11 21:18:14,2022-03-11 21:25:33,77
19304,2022-03-11 22:15:52,2022-03-11 22:25:35,77
19305,2022-03-11 23:16:53,2022-03-11 23:28:08,77
19306,2022-03-11 23:46:28,2022-03-12 00:00:32,77
19307,2022-03-12 00:55:08,2022-03-12 01:07:28,77
19308,2022-03-12 08:11:19,2022-03-12 08:19:11,77
19309,2022-03-12 08:29:13,2022-03-12 08:54:09,154
19310,2022-03-12 08:40:29,2022-03-12 08:46:23,77
19311,2022-03-12 09:07:51,2022-03-12 09:16:13,77
19312,2022-03-12 09:35:44,2022-03-12 09:46:45,77
19313,2022-03-12 09:46:53,2022-03-12 10:35:24,308
19314,2022-03-12 10:19:14,2022-03-12 17:38:55,1500
19315,2022-03-12 10:23:23,2022-03-12 13:45:37,1078
19316,2022-03-12 11:05:27,2022-03-12 15:11:57,1309
19317,2022-03-12 11:14:49,2022-03-12 11:24:36,77
19318,2022-03-12 11:24:07,2022-03-12 14:19:15,924
19319,2022-03-12 11:29:41,2022-03-12 12:55:53,462
19320,2022-03-12 12:03:50,2022-03-12 13:40:17,539
19321,2022-03-12 12:04:09,2022-03-12 13:40:18,539
19322,2022-03-12 12:05:12,2022-03-12 12:12:50,77
19323,2022-03-12 12:09:07,2022-03-12 13:41:28,539
19324,2022-03-12 12:21:09,2022-03-12 12:31:59,77
19325,2022-03-12 12:31:44,2022-03-12 14:32:05,693
19326,2022-03-12 12:45:59,2022-03-12 16:45:58,1232
19327,2022-03-12 12:47:32,2022-03-12 13:10:31,154
19328,2022-03-12 12:56:24,2022-03-12 13:21:00,154
19329,2022-03-12 13:01:11,2022-03-12 14:12:47,385
19330,2022-03-12 13:17:53,2022-03-12 14:37:17,462
19331,2022-03-12 13:26:14,2022-03-12 13:44:38,154
19332,2022-03-12 13:26:43,2022-03-12 15:38:02,693
19333,2022-03-12 14:06:08,2022-03-12 15:21:28,462
19334,2022-03-12 14:07:21,2022-03-12 15:21:25,385
19335,2022-03-12 14:40:18,2022-03-12 14:47:27,77
19336,2022-03-12 14:40:18,2022-03-12 14:47:28,77
19337,2022-03-12 14:40:27,2022-03-12 16:19:43,539
19338,2022-03-12 14:42:16,2022-03-12 17:01:22,770
19339,2022-03-12 14:42:51,2022-03-12 15:21:50,231
19340,2022-03-12 14:52:50,2022-03-12 15:04:36,77
19341,2022-03-12 14:54:14,2022-03-12 17:08:04,693
19342,2022-03-12 14:55:04,2022-03-12 15:14:20,154
19343,2022-03-12 15:05:01,2022-03-12 15:15:05,77
19344,2022-03-12 15:23:16,2022-03-12 15:44:16,154
19345,2022-03-12 15:27:25,2022-03-12 15:53:02,154
19346,2022-03-12 15:55:28,2022-03-12 16:11:04,154
19347,2022-03-12 16:24:00,2022-03-12 16:35:11,77
19348,2022-03-12 16:24:02,2022-03-12 16:34:53,77
19349,2022-03-12 16:35:49,2022-03-12 16:46:57,77
19350,2022-03-12 16:43:06,2022-03-12 16:54:56,77
19351,2022-03-12 16:43:11,2022-03-12 16:54:55,77
19352,2022-03-12 16:50:55,2022-03-12 17:02:44,77
19353,2022-03-12 16:51:08,2022-03-12 17:02:46,77
19354,2022-03-12 16:54:35,2022-03-12 17:10:44,154
19355,2022-03-12 16:55:43,2022-03-12 17:09:50,77
19356,2022-03-12 17:03:05,2022-03-12 18:50:15,616
19357,2022-03-12 17:23:55,2022-03-12 17:49:12,154
19358,2022-03-12 17:28:19,2022-03-12 18:54:14,462
19359,2022-03-12 17:31:39,2022-03-12 17:42:37,77
19360,2022-03-12 17:40:28,2022-03-12 17:47:24,77
19361,2022-03-12 17:46:23,2022-03-12 18:29:19,231
19362,2022-03-12 17:52:16,2022-03-12 18:08:41,154
19363,2022-03-12 19:06:22,2022-03-12 19:18:41,77
19364,2022-03-12 19:14:20,2022-03-12 19:23:13,77
19365,2022-03-12 22:36:45,2022-03-12 22:58:07,154
19366,2022-03-12 22:45:08,2022-03-12 22:55:03,77
19367,2022-03-12 22:50:53,2022-03-12 23:02:06,77
19368,2022-03-12 22:50:55,2022-03-12 23:02:07,77
19369,2022-03-13 00:43:35,2022-03-13 00:49:41,77
19370,2022-03-13 07:54:40,2022-03-13 08:05:34,77
19371,2022-03-13 08:08:23,2022-03-13 08:18:13,77
19372,2022-03-13 08:41:17,2022-03-13 08:46:59,77
19373,2022-03-13 09:14:22,2022-03-13 09:25:30,77
19374,2022-03-13 09:20:24,2022-03-13 09:32:13,77
19375,2022-03-13 09:37:14,2022-03-13 09:46:40,77
19376,2022-03-13 11:13:04,2022-03-13 11:34:48,154
19377,2022-03-13 11:34:56,2022-03-13 12:31:37,308
19378,2022-03-13 11:43:57,2022-03-13 11:48:27,77
19379,2022-03-13 11:51:18,2022-03-13 12:31:33,231
19380,2022-03-13 12:10:43,2022-03-13 12:28:52,154
19381,2022-03-13 12:20:25,2022-03-13 12:29:38,77
19382,2022-03-13 13:06:20,2022-03-13 13:51:46,308
19383,2022-03-13 13:06:36,2022-03-13 14:13:14,385
19384,2022-03-13 13:07:13,2022-03-13 13:36:50,154
19385,2022-03-13 13:08:37,2022-03-13 13:24:28,154
19386,2022-03-13 13:11:48,2022-03-13 13:20:17,77
19387,2022-03-13 13:21:15,2022-03-13 14:02:32,231
19388,2022-03-13 13:31:29,2022-03-13 15:07:11,539
19389,2022-03-13 13:53:13,2022-03-13 14:13:13,154
19390,2022-03-13 14:11:38,2022-03-13 14:19:31,77
19391,2022-03-13 14:20:59,2022-03-13 14:50:43,154
19392,2022-03-13 14:21:36,2022-03-13 14:50:07,154
19393,2022-03-13 14:24:33,2022-03-13 14:40:03,154
19394,2022-03-13 14:25:20,2022-03-13 14:39:34,77
19395,2022-03-13 15:02:19,2022-03-13 16:40:23,539
19396,2022-03-13 15:16:44,2022-03-13 15:32:02,154
19397,2022-03-13 15:16:49,2022-03-13 15:30:04,77
19398,2022-03-13 15:28:28,2022-03-13 15:41:28,77
19399,2022-03-13 15:29:26,2022-03-13 16:25:57,308
19400,2022-03-13 15:29:38,2022-03-13 16:26:01,308
19401,2022-03-13 15:52:53,2022-03-13 16:20:05,154
19402,2022-03-13 15:55:50,2022-03-13 16:20:29,154
19403,2022-03-13 16:26:44,2022-03-13 16:47:18,154
19404,2022-03-13 16:30:20,2022-03-13 17:17:11,308
19405,2022-03-13 16:30:35,2022-03-13 17:17:04,308
19406,2022-03-13 16:40:40,2022-03-13 16:52:54,77
19407,2022-03-13 16:57:18,2022-03-13 18:03:23,385
19408,2022-03-13 17:09:22,2022-03-13 17:10:44,77
19409,2022-03-13 17:11:01,2022-03-13 17:16:53,77
19410,2022-03-13 17:15:09,2022-03-13 17:31:19,154
19411,2022-03-13 17:19:52,2022-03-13 17:46:51,154
19412,2022-03-13 17:34:45,2022-03-13 17:46:28,77
19413,2022-03-13 18:18:57,2022-03-13 18:26:57,77
19414,2022-03-13 19:08:13,2022-03-13 19:12:08,77
19415,2022-03-13 20:57:14,2022-03-13 21:03:12,77
19416,2022-03-13 21:20:25,2022-03-13 21:49:21,154
19417,2022-03-13 22:40:16,2022-03-13 22:55:33,154
19418,2022-03-13 22:50:18,2022-03-13 23:03:05,77
19419,2022-03-13 22:50:26,2022-03-13 23:03:17,77
19420,2022-03-13 23:06:06,2022-03-13 23:15:21,77
19421,2022-03-13 23:55:30,2022-03-14 00:02:30,77
19422,2022-03-14 00:48:34,2022-03-14 01:01:05,77
19423,2022-03-14 01:12:58,2022-03-14 01:19:28,77
19424,2022-03-14 01:13:02,2022-03-14 01:19:20,77
19425,2022-03-14 08:39:35,2022-03-14 08:47:22,77
19426,2022-03-14 08:47:31,2022-03-14 08:58:46,77
19427,2022-03-14 08:57:04,2022-03-14 10:27:23,539
19428,2022-03-14 09:25:43,2022-03-14 09:49:25,154
19429,2022-03-14 09:34:58,2022-03-14 09:57:58,154
19430,2022-03-14 09:42:32,2022-03-14 09:51:59,77
19431,2022-03-14 09:51:04,2022-03-14 10:07:57,154
19432,2022-03-14 10:16:38,2022-03-14 10:37:45,154
19433,2022-03-14 10:46:39,2022-03-14 11:06:43,154
19434,2022-03-14 10:48:51,2022-03-14 11:17:55,154
19435,2022-03-14 11:01:01,2022-03-14 11:04:35,77
19436,2022-03-14 11:53:29,2022-03-14 13:58:50,693
19437,2022-03-14 11:53:41,2022-03-14 13:59:07,693
19438,2022-03-14 12:26:10,2022-03-14 12:37:23,77
19439,2022-03-14 12:35:46,2022-03-14 12:48:09,77
19440,2022-03-14 12:58:50,2022-03-14 13:10:27,77
19441,2022-03-14 12:59:00,2022-03-14 13:14:34,154
19442,2022-03-14 13:07:51,2022-03-14 13:36:33,154
19443,2022-03-14 13:09:43,2022-03-14 13:17:44,77
19444,2022-03-14 13:14:55,2022-03-14 13:27:33,77
19445,2022-03-14 13:21:23,2022-03-14 13:35:15,77
19446,2022-03-14 13:26:54,2022-03-14 15:48:07,770
19447,2022-03-14 14:21:46,2022-03-14 14:45:56,154
19448,2022-03-14 14:57:59,2022-03-14 16:21:20,462
19449,2022-03-14 15:10:48,2022-03-14 15:33:01,154
19450,2022-03-14 15:15:39,2022-03-14 15:23:52,77
19451,2022-03-14 17:54:51,2022-03-14 18:51:22,308
19452,2022-03-14 18:37:37,2022-03-14 18:50:14,77
19453,2022-03-14 20:22:03,2022-03-14 20:33:19,77
19454,2022-03-14 21:11:20,2022-03-14 21:23:30,77
19455,2022-03-14 21:43:28,2022-03-14 21:53:00,77
19456,2022-03-14 21:54:49,2022-03-14 22:05:22,77
19457,2022-03-14 22:22:48,2022-03-14 22:33:48,77
19458,2022-03-15 07:32:21,2022-03-15 07:40:41,77
19459,2022-03-15 09:29:12,2022-03-15 09:39:37,77
19460,2022-03-15 09:41:37,2022-03-15 09:51:21,77
19461,2022-03-15 10:05:12,2022-03-15 10:16:23,77
19462,2022-03-15 11:25:55,2022-03-15 11:36:46,77
19463,2022-03-15 11:58:14,2022-03-15 12:13:46,154
19464,2022-03-15 12:29:52,2022-03-15 15:28:53,924
19465,2022-03-15 12:30:46,2022-03-15 15:29:15,924
19466,2022-03-15 12:37:27,2022-03-15 12:57:22,154
19467,2022-03-15 13:07:59,2022-03-15 13:16:34,77
19468,2022-03-15 13:15:19,2022-03-15 13:23:32,77
19469,2022-03-15 13:25:40,2022-03-15 13:57:17,231
19470,2022-03-15 14:28:18,2022-03-15 15:51:19,462
19471,2022-03-15 15:01:31,2022-03-15 16:05:38,385
19472,2022-03-15 15:01:53,2022-03-15 15:22:19,154
19473,2022-03-15 15:20:20,2022-03-15 15:52:56,231
